StartTime: 2023-03-29 14:41:31.789
address	Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	Voltage(v)	hx	hy	hz
0x50	 14:42:49.226	 2023-03-28 13:46:48.366	-0,0142	0,9956	-0,1606	-0,6714	5,3101	-1,8921	97,0258	1,1865	-132,0941	37,01	3,95	-1722	3685	1299
0x50	 14:42:49.226	 2023-03-28 13:46:48.371	-0,0054	0,9883	-0,1499	-2,3804	6,8970	-1,3428	97,0148	1,1865	-132,0776	37,05	3,95	-1725	3682	1301
0x50	 14:42:49.265	 2023-03-28 13:46:48.376	-0,0054	0,9883	-0,1499	-2,3804	6,8970	-1,3428	97,0093	1,1865	-132,0557	37,05	3,95	-1723	3680	1302
0x50	 14:42:49.267	 2023-03-28 13:46:48.381	-0,0054	0,9883	-0,1499	-2,3804	6,8970	-1,3428	97,0038	1,1865	-132,0392	37,05	3,95	-1722	3676	1304
0x50	 14:42:49.267	 2023-03-28 13:46:48.386	-0,0054	0,9883	-0,1499	-2,3804	6,8970	-1,3428	96,9928	1,1920	-132,0172	37,05	3,95	-1720	3673	1305
0x50	 14:42:49.267	 2023-03-28 13:46:48.391	-0,0020	0,9819	-0,1274	-3,1128	7,2632	-1,5869	96,9818	1,1920	-132,0007	37,04	3,95	-1718	3672	1307
0x50	 14:42:49.268	 2023-03-28 13:46:48.396	-0,0020	0,9819	-0,1274	-3,1128	7,2632	-1,5869	96,9708	1,1975	-131,9788	37,04	3,95	-1713	3672	1311
0x50	 14:42:49.268	 2023-03-28 13:46:48.401	-0,0020	0,9819	-0,1274	-3,1128	7,2632	-1,5869	96,9598	1,1975	-131,9568	37,04	3,95	-1711	3673	1316
0x50	 14:42:49.283	 2023-03-28 13:46:48.406	-0,0020	0,9819	-0,1274	-3,1128	7,2632	-1,5869	96,9489	1,1975	-131,9403	37,04	3,95	-1705	3676	1321
0x50	 14:42:49.283	 2023-03-28 13:46:48.411	-0,0059	0,9780	-0,1245	-1,9531	7,3853	-2,0142	96,9434	1,2030	-131,9183	37,05	3,95	-1701	3679	1324
0x50	 14:42:49.283	 2023-03-28 13:46:48.416	-0,0059	0,9780	-0,1245	-1,9531	7,3853	-2,0142	96,9324	1,2085	-131,9019	37,05	3,95	-1700	3681	1327
0x50	 14:42:49.283	 2023-03-28 13:46:48.421	-0,0059	0,9780	-0,1245	-1,9531	7,3853	-2,0142	96,9269	1,2140	-131,8799	37,05	3,96	-1699	3682	1326
0x50	 14:42:49.283	 2023-03-28 13:46:48.426	-0,0059	0,9780	-0,1245	-1,9531	7,3853	-2,0142	96,9214	1,2195	-131,8579	37,05	3,96	-1703	3681	1323
0x50	 14:42:49.309	 2023-03-28 13:46:48.431	-0,0083	0,9766	-0,1279	-1,2207	7,1411	-2,1973	96,9159	1,2250	-131,8414	37,04	3,96	-1707	3680	1323
0x50	 14:42:49.309	 2023-03-28 13:46:48.436	-0,0083	0,9766	-0,1279	-1,2207	7,1411	-2,1973	96,9159	1,2305	-131,8195	37,04	3,96	-1710	3678	1323
0x50	 14:42:49.309	 2023-03-28 13:46:48.441	-0,0083	0,9766	-0,1279	-1,2207	7,1411	-2,1973	96,9104	1,2360	-131,7975	37,04	3,96	-1711	3678	1319
0x50	 14:42:49.309	 2023-03-28 13:46:48.446	-0,0083	0,9766	-0,1279	-1,2207	7,1411	-2,1973	96,9104	1,2360	-131,7810	37,04	3,96	-1711	3680	1318
0x50	 14:42:49.309	 2023-03-28 13:46:48.451	-0,0127	0,9810	-0,1230	-2,1973	9,0332	-2,1362	96,8994	1,2415	-131,7480	37,02	3,96	-1710	3683	1315
0x50	 14:42:49.371	 2023-03-28 13:46:48.456	-0,0127	0,9810	-0,1230	-2,1973	9,0332	-2,1362	96,8884	1,2469	-131,7206	37,02	3,96	-1710	3687	1314
0x50	 14:42:49.371	 2023-03-28 13:46:48.461	-0,0127	0,9810	-0,1230	-2,1973	9,0332	-2,1362	96,8829	1,2524	-131,6876	37,02	3,95	-1711	3691	1315
0x50	 14:42:49.371	 2023-03-28 13:46:48.466	-0,0127	0,9810	-0,1230	-2,1973	9,0332	-2,1362	96,8719	1,2524	-131,6602	37,02	3,95	-1715	3693	1318
0x50	 14:42:49.371	 2023-03-28 13:46:48.471	-0,0044	0,9771	-0,1216	-2,8687	12,0239	-2,2583	96,8610	1,2579	-131,6162	37,04	3,95	-1722	3696	1318
0x50	 14:42:49.371	 2023-03-28 13:46:48.476	-0,0044	0,9771	-0,1216	-2,8687	12,0239	-2,2583	96,8500	1,2579	-131,5723	37,04	3,96	-1725	3696	1314
0x50	 14:42:49.371	 2023-03-28 13:46:48.481	-0,0044	0,9771	-0,1216	-2,8687	12,0239	-2,2583	96,8390	1,2634	-131,5228	37,04	3,96	-1726	3695	1308
0x50	 14:42:49.377	 2023-03-28 13:46:48.486	-0,0044	0,9771	-0,1216	-2,8687	12,0239	-2,2583	96,8280	1,2634	-131,4789	37,04	3,96	-1727	3694	1304
0x50	 14:42:49.377	 2023-03-28 13:46:48.491	-0,0083	0,9634	-0,1455	0,7324	10,3760	-1,7700	96,8335	1,2634	-131,4404	37,04	3,95	-1722	3695	1301
0x50	 14:42:49.377	 2023-03-28 13:46:48.496	-0,0083	0,9634	-0,1455	0,7324	10,3760	-1,7700	96,8390	1,2689	-131,4075	37,04	3,95	-1714	3695	1302
0x50	 14:42:49.377	 2023-03-28 13:46:48.501	-0,0083	0,9634	-0,1455	0,7324	10,3760	-1,7700	96,8445	1,2689	-131,3690	37,04	3,95	-1711	3698	1302
0x50	 14:42:49.377	 2023-03-28 13:46:48.506	-0,0083	0,9634	-0,1455	0,7324	10,3760	-1,7700	96,8500	1,2689	-131,3361	37,04	3,95	-1708	3699	1304
0x50	 14:42:49.380	 2023-03-28 13:46:48.511	-0,0317	0,9619	-0,1729	3,1128	6,2256	-0,9155	96,8665	1,2689	-131,3196	37,05	3,95	-1705	3699	1304
0x50	 14:42:49.380	 2023-03-28 13:46:48.516	-0,0317	0,9619	-0,1729	3,1128	6,2256	-0,9155	96,8884	1,2689	-131,3086	37,05	3,95	-1705	3699	1308
0x50	 14:42:49.380	 2023-03-28 13:46:48.521	-0,0317	0,9619	-0,1729	3,1128	6,2256	-0,9155	96,9049	1,2689	-131,2976	37,05	3,95	-1703	3701	1314
0x50	 14:42:49.380	 2023-03-28 13:46:48.526	-0,0317	0,9619	-0,1729	3,1128	6,2256	-0,9155	96,9214	1,2689	-131,2866	37,05	3,95	-1704	3702	1321
0x50	 14:42:49.380	 2023-03-28 13:46:48.531	-0,0298	0,9922	-0,1655	-1,8311	7,3853	0,0610	96,9159	1,2634	-131,2701	37,04	3,95	-1705	3704	1327
0x50	 14:42:49.424	 2023-03-28 13:46:48.536	-0,0298	0,9922	-0,1655	-1,8311	7,3853	0,0610	96,9104	1,2579	-131,2537	37,04	3,95	-1705	3702	1331
0x50	 14:42:49.424	 2023-03-28 13:46:48.541	-0,0298	0,9922	-0,1655	-1,8311	7,3853	0,0610	96,9104	1,2524	-131,2372	37,04	3,96	-1704	3701	1335
0x50	 14:42:49.425	 2023-03-28 13:46:48.546	-0,0298	0,9922	-0,1655	-1,8311	7,3853	0,0610	96,9049	1,2524	-131,2262	37,04	3,96	-1702	3699	1336
0x50	 14:42:49.425	 2023-03-28 13:46:48.551	-0,0107	0,9956	-0,1343	-7,0801	9,0942	0,0000	96,8719	1,2415	-131,2042	37,05	3,96	-1703	3697	1339
0x50	 14:42:49.425	 2023-03-28 13:46:48.556	-0,0107	0,9956	-0,1343	-7,0801	9,0942	0,0000	96,8390	1,2360	-131,1768	37,05	3,96	-1703	3697	1343
0x50	 14:42:49.438	 2023-03-28 13:46:48.561	-0,0107	0,9956	-0,1343	-7,0801	9,0942	0,0000	96,8115	1,2305	-131,1548	37,05	3,96	-1702	3698	1347
0x50	 14:42:49.438	 2023-03-28 13:46:48.566	-0,0107	0,9956	-0,1343	-7,0801	9,0942	0,0000	96,7786	1,2250	-131,1328	37,05	3,96	-1701	3698	1351
0x50	 14:42:49.438	 2023-03-28 13:46:48.571	-0,0029	0,9741	-0,1187	-4,3945	8,6670	-0,3052	96,7621	1,2250	-131,1108	37,01	3,96	-1704	3699	1355
0x50	 14:42:49.438	 2023-03-28 13:46:48.576	-0,0029	0,9741	-0,1187	-4,3945	8,6670	-0,3052	96,7401	1,2195	-131,0944	37,01	3,96	-1705	3701	1352
0x50	 14:42:49.438	 2023-03-28 13:46:48.581	-0,0029	0,9741	-0,1187	-4,3945	8,6670	-0,3052	96,7236	1,2140	-131,0724	37,01	3,96	-1703	3702	1348
0x50	 14:42:49.438	 2023-03-28 13:46:48.586	-0,0029	0,9741	-0,1187	-4,3945	8,6670	-0,3052	96,7017	1,2140	-131,0504	37,01	3,96	-1703	3704	1342
0x50	 14:42:49.466	 2023-03-28 13:46:48.591	-0,0044	0,9717	-0,1294	-0,3052	6,8359	0,0000	96,7072	1,2085	-131,0339	37,07	3,96	-1699	3706	1336
0x50	 14:42:49.466	 2023-03-28 13:46:48.596	-0,0044	0,9717	-0,1294	-0,3052	6,8359	0,0000	96,7072	1,2030	-131,0229	37,07	3,96	-1694	3706	1334
0x50	 14:42:49.466	 2023-03-28 13:46:48.601	-0,0044	0,9717	-0,1294	-0,3052	6,8359	0,0000	96,7072	1,1975	-131,0120	37,07	3,96	-1691	3705	1331
0x50	 14:42:49.466	 2023-03-28 13:46:48.606	-0,0044	0,9717	-0,1294	-0,3052	6,8359	0,0000	96,7126	1,1920	-130,9955	37,07	3,96	-1693	3705	1330
0x50	 14:42:49.466	 2023-03-28 13:46:48.611	-0,0044	0,9717	-0,1294	-0,3052	6,8359	0,0000	96,7126	1,1865	-130,9845	37,07	3,96	-1692	3702	1328
0x50	 14:42:49.487	 2023-03-28 13:46:48.616	-0,0005	0,9854	-0,1377	0,9766	6,6528	0,2441	96,7181	1,1810	-130,9735	37,05	3,96	-1692	3700	1328
0x50	 14:42:49.489	 2023-03-28 13:46:48.621	-0,0005	0,9854	-0,1377	0,9766	6,6528	0,2441	96,7291	1,1755	-130,9625	37,05	3,96	-1691	3699	1330
0x50	 14:42:49.489	 2023-03-28 13:46:48.626	-0,0005	0,9854	-0,1377	0,9766	6,6528	0,2441	96,7346	1,1700	-130,9515	37,05	3,96	-1688	3696	1332
0x50	 14:42:49.489	 2023-03-28 13:46:48.631	-0,0005	0,9854	-0,1377	0,9766	6,6528	0,2441	96,7401	1,1646	-130,9351	37,05	3,96	-1684	3693	1333
0x50	 14:42:49.489	 2023-03-28 13:46:48.636	0,0029	0,9844	-0,1528	1,5259	6,8359	-0,4883	96,7511	1,1646	-130,9241	37,04	3,96	-1685	3690	1336
0x50	 14:42:49.517	 2023-03-28 13:46:48.641	0,0029	0,9844	-0,1528	1,5259	6,8359	-0,4883	96,7621	1,1591	-130,9131	37,04	3,96	-1684	3686	1334
0x50	 14:42:49.517	 2023-03-28 13:46:48.646	0,0029	0,9844	-0,1528	1,5259	6,8359	-0,4883	96,7731	1,1591	-130,8966	37,04	3,96	-1685	3682	1335
0x50	 14:42:49.517	 2023-03-28 13:46:48.651	0,0029	0,9844	-0,1528	1,5259	6,8359	-0,4883	96,7841	1,1536	-130,8856	37,04	3,96	-1684	3682	1335
0x50	 14:42:49.517	 2023-03-28 13:46:48.656	-0,0044	0,9824	-0,1616	1,3428	7,3853	-1,2817	96,7950	1,1536	-130,8691	37,05	3,96	-1679	3682	1335
0x50	 14:42:49.517	 2023-03-28 13:46:48.661	-0,0044	0,9824	-0,1616	1,3428	7,3853	-1,2817	96,8060	1,1536	-130,8527	37,05	3,96	-1673	3684	1335
0x50	 14:42:49.587	 2023-03-28 13:46:48.666	-0,0044	0,9824	-0,1616	1,3428	7,3853	-1,2817	96,8170	1,1591	-130,8417	37,05	3,96	-1666	3687	1334
0x50	 14:42:49.587	 2023-03-28 13:46:48.671	-0,0044	0,9824	-0,1616	1,3428	7,3853	-1,2817	96,8280	1,1591	-130,8252	37,05	3,96	-1660	3687	1332
0x50	 14:42:49.587	 2023-03-28 13:46:48.676	-0,0156	0,9844	-0,1567	1,0986	6,7139	-1,0986	96,8335	1,1591	-130,8142	37,05	3,96	-1657	3685	1327
0x50	 14:42:49.587	 2023-03-28 13:46:48.681	-0,0156	0,9844	-0,1567	1,0986	6,7139	-1,0986	96,8445	1,1591	-130,8032	37,05	3,96	-1659	3682	1324
0x50	 14:42:49.587	 2023-03-28 13:46:48.686	-0,0156	0,9844	-0,1567	1,0986	6,7139	-1,0986	96,8555	1,1591	-130,7922	37,05	3,96	-1659	3679	1323
0x50	 14:42:49.587	 2023-03-28 13:46:48.691	-0,0156	0,9844	-0,1567	1,0986	6,7139	-1,0986	96,8610	1,1591	-130,7813	37,05	3,96	-1661	3675	1328
0x50	 14:42:49.587	 2023-03-28 13:46:48.696	-0,0171	0,9819	-0,1709	3,2959	3,6011	-0,7324	96,8829	1,1591	-130,7922	37,06	3,96	-1662	3674	1336
0x50	 14:42:49.587	 2023-03-28 13:46:48.701	-0,0171	0,9819	-0,1709	3,2959	3,6011	-0,7324	96,9049	1,1591	-130,7977	37,06	3,96	-1661	3673	1346
0x50	 14:42:49.588	 2023-03-28 13:46:48.706	-0,0171	0,9819	-0,1709	3,2959	3,6011	-0,7324	96,9214	1,1591	-130,8032	37,06	3,95	-1661	3672	1356
0x50	 14:42:49.588	 2023-03-28 13:46:48.711	-0,0171	0,9819	-0,1709	3,2959	3,6011	-0,7324	96,9434	1,1591	-130,8142	37,06	3,95	-1664	3674	1368
0x50	 14:42:49.588	 2023-03-28 13:46:48.716	-0,0122	0,9873	-0,1841	1,8921	3,4180	-0,7324	96,9598	1,1646	-130,8197	37,05	3,95	-1669	3677	1376
0x50	 14:42:49.606	 2023-03-28 13:46:48.721	-0,0122	0,9873	-0,1841	1,8921	3,4180	-0,7324	96,9708	1,1646	-130,8307	37,05	3,95	-1675	3682	1383
0x50	 14:42:49.606	 2023-03-28 13:46:48.726	-0,0122	0,9873	-0,1841	1,8921	3,4180	-0,7324	96,9873	1,1646	-130,8417	37,05	3,95	-1682	3687	1388
0x50	 14:42:49.606	 2023-03-28 13:46:48.731	-0,0122	0,9873	-0,1841	1,8921	3,4180	-0,7324	97,0038	1,1646	-130,8472	37,05	3,95	-1688	3688	1392
0x50	 14:42:49.606	 2023-03-28 13:46:48.736	-0,0054	0,9902	-0,1592	-2,2583	6,0425	-0,9155	96,9928	1,1646	-130,8472	37,02	3,95	-1689	3688	1395
0x50	 14:42:49.606	 2023-03-28 13:46:48.741	-0,0054	0,9902	-0,1592	-2,2583	6,0425	-0,9155	96,9873	1,1646	-130,8417	37,02	3,95	-1688	3688	1400
0x50	 14:42:49.622	 2023-03-28 13:46:48.746	-0,0054	0,9902	-0,1592	-2,2583	6,0425	-0,9155	96,9818	1,1646	-130,8417	37,02	3,95	-1688	3686	1404
0x50	 14:42:49.622	 2023-03-28 13:46:48.751	-0,0054	0,9902	-0,1592	-2,2583	6,0425	-0,9155	96,9763	1,1646	-130,8362	37,02	3,95	-1683	3686	1405
0x50	 14:42:49.622	 2023-03-28 13:46:48.756	-0,0117	0,9839	-0,1436	-3,3569	6,0425	-0,9155	96,9653	1,1646	-130,8362	37,05	3,95	-1676	3686	1404
0x50	 14:42:49.622	 2023-03-28 13:46:48.761	-0,0117	0,9839	-0,1436	-3,3569	6,0425	-0,9155	96,9543	1,1646	-130,8307	37,05	3,95	-1667	3687	1399
0x50	 14:42:49.622	 2023-03-28 13:46:48.766	-0,0117	0,9839	-0,1436	-3,3569	6,0425	-0,9155	96,9434	1,1646	-130,8307	37,05	3,95	-1663	3687	1395
0x50	 14:42:49.622	 2023-03-28 13:46:48.771	-0,0117	0,9839	-0,1436	-3,3569	6,0425	-0,9155	96,9324	1,1646	-130,8252	37,05	3,95	-1660	3687	1390
0x50	 14:42:49.646	 2023-03-28 13:46:48.776	-0,0171	0,9751	-0,1489	-2,4414	3,0518	-0,1221	96,9214	1,1646	-130,8417	37,03	3,95	-1660	3685	1385
0x50	 14:42:49.646	 2023-03-28 13:46:48.781	-0,0171	0,9751	-0,1489	-2,4414	3,0518	-0,1221	96,9159	1,1591	-130,8527	37,03	3,95	-1662	3682	1382
0x50	 14:42:49.646	 2023-03-28 13:46:48.786	-0,0171	0,9751	-0,1489	-2,4414	3,0518	-0,1221	96,9104	1,1591	-130,8636	37,03	3,95	-1667	3680	1381
0x50	 14:42:49.646	 2023-03-28 13:46:48.791	-0,0171	0,9751	-0,1489	-2,4414	3,0518	-0,1221	96,8994	1,1591	-130,8746	37,03	3,95	-1667	3679	1381
0x50	 14:42:49.646	 2023-03-28 13:46:48.796	-0,0137	0,9839	-0,1440	-4,5166	2,1362	0,3052	96,8829	1,1536	-130,8911	37,06	3,95	-1666	3680	1385
0x50	 14:42:49.671	 2023-03-28 13:46:48.801	-0,0137	0,9839	-0,1440	-4,5166	2,1362	0,3052	96,8665	1,1481	-130,9076	37,06	3,95	-1664	3683	1384
0x50	 14:42:49.671	 2023-03-28 13:46:48.806	-0,0137	0,9839	-0,1440	-4,5166	2,1362	0,3052	96,8500	1,1481	-130,9241	37,06	3,95	-1666	3685	1381
0x50	 14:42:49.671	 2023-03-28 13:46:48.811	-0,0137	0,9839	-0,1440	-4,5166	2,1362	0,3052	96,8280	1,1426	-130,9406	37,06	3,95	-1666	3685	1378
0x50	 14:42:49.671	 2023-03-28 13:46:48.816	-0,0083	0,9922	-0,1274	-6,8970	3,1128	-0,2441	96,8005	1,1426	-130,9515	37,04	3,95	-1665	3686	1374
0x50	 14:42:49.671	 2023-03-28 13:46:48.821	-0,0083	0,9922	-0,1274	-6,8970	3,1128	-0,2441	96,7676	1,1426	-130,9625	37,04	3,95	-1669	3685	1372
0x50	 14:42:49.697	 2023-03-28 13:46:48.826	-0,0083	0,9922	-0,1274	-6,8970	3,1128	-0,2441	96,7401	1,1426	-130,9735	37,04	3,95	-1671	3686	1372
0x50	 14:42:49.700	 2023-03-28 13:46:48.831	-0,0083	0,9922	-0,1274	-6,8970	3,1128	-0,2441	96,7072	1,1371	-130,9845	37,04	3,95	-1674	3688	1370
0x50	 14:42:49.700	 2023-03-28 13:46:48.836	-0,0112	0,9917	-0,1221	-6,1646	3,2349	-1,0376	96,6797	1,1426	-130,9900	37,01	3,95	-1675	3690	1372
0x50	 14:42:49.700	 2023-03-28 13:46:48.841	-0,0112	0,9917	-0,1221	-6,1646	3,2349	-1,0376	96,6577	1,1481	-130,9955	37,01	3,95	-1674	3693	1371
0x50	 14:42:49.700	 2023-03-28 13:46:48.846	-0,0112	0,9917	-0,1221	-6,1646	3,2349	-1,0376	96,6302	1,1481	-131,0065	37,01	3,95	-1675	3695	1366
0x50	 14:42:49.723	 2023-03-28 13:46:48.851	-0,0112	0,9917	-0,1221	-6,1646	3,2349	-1,0376	96,6028	1,1536	-131,0120	37,01	3,95	-1671	3696	1363
0x50	 14:42:49.723	 2023-03-28 13:46:48.856	-0,0137	0,9814	-0,1221	-5,7373	3,9673	-1,0376	96,5753	1,1536	-131,0175	37,01	3,95	-1671	3698	1360
0x50	 14:42:49.723	 2023-03-28 13:46:48.861	-0,0137	0,9814	-0,1221	-5,7373	3,9673	-1,0376	96,5533	1,1536	-131,0175	37,01	3,95	-1672	3699	1357
0x50	 14:42:49.723	 2023-03-28 13:46:48.866	-0,0137	0,9814	-0,1221	-5,7373	3,9673	-1,0376	96,5259	1,1591	-131,0229	37,01	3,95	-1671	3700	1356
0x50	 14:42:49.723	 2023-03-28 13:46:48.871	-0,0137	0,9814	-0,1221	-5,7373	3,9673	-1,0376	96,4984	1,1591	-131,0284	37,01	3,95	-1665	3701	1354
0x50	 14:42:49.723	 2023-03-28 13:46:48.876	-0,0190	0,9717	-0,1343	-3,4790	2,1973	-0,6714	96,4874	1,1646	-131,0394	37,01	3,95	-1662	3700	1349
0x50	 14:42:49.751	 2023-03-28 13:46:48.881	-0,0190	0,9717	-0,1343	-3,4790	2,1973	-0,6714	96,4709	1,1646	-131,0504	37,01	3,95	-1657	3698	1343
0x50	 14:42:49.752	 2023-03-28 13:46:48.886	-0,0190	0,9717	-0,1343	-3,4790	2,1973	-0,6714	96,4600	1,1646	-131,0614	37,01	3,95	-1652	3697	1336
0x50	 14:42:49.752	 2023-03-28 13:46:48.891	-0,0190	0,9717	-0,1343	-3,4790	2,1973	-0,6714	96,4435	1,1700	-131,0724	37,01	3,95	-1649	3695	1327
0x50	 14:42:49.752	 2023-03-28 13:46:48.896	-0,0278	0,9858	-0,1372	-4,2725	2,0142	-0,5493	96,4270	1,1700	-131,0889	37,01	3,95	-1647	3695	1324
0x50	 14:42:49.752	 2023-03-28 13:46:48.901	-0,0278	0,9858	-0,1372	-4,2725	2,0142	-0,5493	96,4105	1,1700	-131,0999	37,01	3,95	-1647	3697	1317
0x50	 14:42:49.799	 2023-03-28 13:46:48.906	-0,0278	0,9858	-0,1372	-4,2725	2,0142	-0,5493	96,3940	1,1755	-131,1108	37,01	3,95	-1644	3701	1313
0x50	 14:42:49.799	 2023-03-28 13:46:48.911	-0,0278	0,9858	-0,1372	-4,2725	2,0142	-0,5493	96,3721	1,1755	-131,1273	37,01	3,95	-1640	3704	1315
0x50	 14:42:49.799	 2023-03-28 13:46:48.916	-0,0229	0,9907	-0,1323	-4,6997	2,8076	-0,6104	96,3556	1,1810	-131,1328	37,06	3,95	-1638	3708	1317
0x50	 14:42:49.799	 2023-03-28 13:46:48.921	-0,0229	0,9907	-0,1323	-4,6997	2,8076	-0,6104	96,3336	1,1810	-131,1438	37,06	3,95	-1639	3711	1319
0x50	 14:42:49.799	 2023-03-28 13:46:48.926	-0,0229	0,9907	-0,1323	-4,6997	2,8076	-0,6104	96,3116	1,1810	-131,1548	37,06	3,95	-1636	3714	1322
0x50	 14:42:49.803	 2023-03-28 13:46:48.931	-0,0229	0,9907	-0,1323	-4,6997	2,8076	-0,6104	96,2952	1,1865	-131,1658	37,06	3,95	-1633	3717	1321
0x50	 14:42:49.803	 2023-03-28 13:46:48.936	-0,0225	0,9878	-0,1313	-4,8828	2,6855	-0,4883	96,2732	1,1865	-131,1768	37,05	3,95	-1629	3718	1316
0x50	 14:42:49.803	 2023-03-28 13:46:48.941	-0,0225	0,9878	-0,1313	-4,8828	2,6855	-0,4883	96,2512	1,1865	-131,1823	37,05	3,95	-1622	3718	1311
0x50	 14:42:49.803	 2023-03-28 13:46:48.946	-0,0225	0,9878	-0,1313	-4,8828	2,6855	-0,4883	96,2347	1,1920	-131,1932	37,05	3,95	-1619	3718	1304
0x50	 14:42:49.803	 2023-03-28 13:46:48.951	-0,0225	0,9878	-0,1313	-4,8828	2,6855	-0,4883	96,2128	1,1920	-131,2042	37,05	3,95	-1617	3716	1300
0x50	 14:42:49.829	 2023-03-28 13:46:48.956	-0,0396	0,9775	-0,1377	-4,3945	1,5869	-0,6104	96,1908	1,1920	-131,2207	37,05	3,95	-1617	3714	1293
0x50	 14:42:49.829	 2023-03-28 13:46:48.961	-0,0396	0,9775	-0,1377	-4,3945	1,5869	-0,6104	96,1743	1,1975	-131,2372	37,05	3,95	-1617	3715	1288
0x50	 14:42:49.829	 2023-03-28 13:46:48.966	-0,0396	0,9775	-0,1377	-4,3945	1,5869	-0,6104	96,1578	1,2030	-131,2537	37,05	3,96	-1615	3715	1287
0x50	 14:42:49.829	 2023-03-28 13:46:48.971	-0,0396	0,9775	-0,1377	-4,3945	1,5869	-0,6104	96,1414	1,2030	-131,2701	37,05	3,96	-1613	3715	1287
0x50	 14:42:49.829	 2023-03-28 13:46:48.976	-0,0498	0,9805	-0,1431	-3,7231	1,1597	-1,3428	96,1249	1,2140	-131,2866	37,02	3,96	-1612	3716	1287
0x50	 14:42:49.829	 2023-03-28 13:46:48.981	-0,0498	0,9805	-0,1431	-3,7231	1,1597	-1,3428	96,1084	1,2195	-131,3031	37,02	3,96	-1612	3716	1286
0x50	 14:42:49.863	 2023-03-28 13:46:48.986	-0,0498	0,9805	-0,1431	-3,7231	1,1597	-1,3428	96,0974	1,2305	-131,3251	37,02	3,96	-1615	3714	1284
0x50	 14:42:49.863	 2023-03-28 13:46:48.991	-0,0498	0,9805	-0,1431	-3,7231	1,1597	-1,3428	96,0809	1,2360	-131,3416	37,02	3,96	-1618	3714	1280
0x50	 14:42:49.863	 2023-03-28 13:46:48.996	-0,0396	0,9854	-0,1431	-4,4556	0,7324	-0,9766	96,0645	1,2415	-131,3635	37,08	3,96	-1621	3715	1279
0x50	 14:42:49.863	 2023-03-28 13:46:49.001	-0,0396	0,9854	-0,1431	-4,4556	0,7324	-0,9766	96,0480	1,2524	-131,3800	37,08	3,96	-1621	3716	1282
0x50	 14:42:49.863	 2023-03-28 13:46:49.006	-0,0396	0,9854	-0,1431	-4,4556	0,7324	-0,9766	96,0315	1,2579	-131,4020	37,08	3,96	-1620	3716	1282
0x50	 14:42:49.889	 2023-03-28 13:46:49.011	-0,0396	0,9854	-0,1431	-4,4556	0,7324	-0,9766	96,0095	1,2634	-131,4240	37,08	3,96	-1620	3717	1283
0x50	 14:42:49.889	 2023-03-28 13:46:49.016	-0,0347	0,9858	-0,1230	-5,6152	1,8921	-0,0610	95,9875	1,2634	-131,4404	37,04	3,96	-1621	3717	1284
0x50	 14:42:49.889	 2023-03-28 13:46:49.021	-0,0347	0,9858	-0,1230	-5,6152	1,8921	-0,0610	95,9656	1,2689	-131,4514	37,04	3,96	-1622	3718	1280
0x50	 14:42:49.889	 2023-03-28 13:46:49.026	-0,0347	0,9858	-0,1230	-5,6152	1,8921	-0,0610	95,9436	1,2689	-131,4679	37,04	3,96	-1622	3720	1277
0x50	 14:42:49.889	 2023-03-28 13:46:49.031	-0,0347	0,9858	-0,1230	-5,6152	1,8921	-0,0610	95,9216	1,2689	-131,4844	37,04	3,96	-1625	3723	1274
0x50	 14:42:49.955	 2023-03-28 13:46:49.036	-0,0410	0,9844	-0,1294	-5,0659	3,1738	0,0610	95,8997	1,2744	-131,4899	37,06	3,96	-1625	3723	1269
0x50	 14:42:49.955	 2023-03-28 13:46:49.041	-0,0410	0,9844	-0,1294	-5,0659	3,1738	0,0610	95,8777	1,2744	-131,5009	37,06	3,96	-1624	3722	1266
0x50	 14:42:49.955	 2023-03-28 13:46:49.046	-0,0410	0,9844	-0,1294	-5,0659	3,1738	0,0610	95,8557	1,2744	-131,5063	37,06	3,95	-1624	3720	1265
0x50	 14:42:49.955	 2023-03-28 13:46:49.051	-0,0410	0,9844	-0,1294	-5,0659	3,1738	0,0610	95,8392	1,2744	-131,5173	37,06	3,95	-1619	3720	1268
0x50	 14:42:49.955	 2023-03-28 13:46:49.056	-0,0586	0,9800	-0,1328	-4,8218	0,0000	0,2441	95,8173	1,2744	-131,5393	37,05	3,95	-1616	3721	1270
0x50	 14:42:49.955	 2023-03-28 13:46:49.061	-0,0586	0,9800	-0,1328	-4,8218	0,0000	0,2441	95,8008	1,2799	-131,5668	37,05	3,95	-1616	3722	1273
0x50	 14:42:49.955	 2023-03-28 13:46:49.066	-0,0586	0,9800	-0,1328	-4,8218	0,0000	0,2441	95,7788	1,2799	-131,5887	37,05	3,95	-1614	3724	1272
0x50	 14:42:49.955	 2023-03-28 13:46:49.071	-0,0586	0,9800	-0,1328	-4,8218	0,0000	0,2441	95,7623	1,2854	-131,6162	37,05	3,95	-1614	3724	1269
0x50	 14:42:49.955	 2023-03-28 13:46:49.076	-0,0601	0,9731	-0,1260	-4,5166	-2,8076	1,0986	95,7404	1,2854	-131,6547	37,06	3,95	-1616	3725	1266
