Time	COM	Chip Time()	Acceleration X(g)	Acceleration Y(g)	Acceleration Z(g)	Angular velocity X(/s)	Angular velocity Y(/s)	Angular velocity Z(/s)	Angle X()	Angle Y()	Angle Z()	Magnetic field X	Magnetic field Y	Magnetic field Z	Temperature()	Pressure(Pa)	Height(m)	Longitude()	Latitude()	GPS ground speed(km)	GPS course()	GPS height(m)	Number of satellites()	Position location()	Horizontal position()	Vertical position()	Quaternions 0()	Quaternions 1()	Quaternions 2()	Quaternions 3()
22:35:27.775	COM3_115200	2000-0-0 0:26:8.125	0,361	0,636	1,264	2,991	-0,977	-0,854	-28,010	-46,027	106,051	-45,658	26,100	59,208	38,74															
22:35:27.790	COM8_115200	2000-0-0 0:31:19.270	0,626	-0,663	1,655	-10,559	-8,179	-2,502	5,400	-37,068	22,440	-48,158	62,258	41,300	36,03															
22:35:27.806	COM3_115200	2000-0-0 0:26:8.145	0,350	0,625	1,295	1,953	-6,042	-5,127	-27,153	-45,818	105,743	-45,583	26,092	59,242	38,75															
22:35:27.806	COM8_115200	2000-0-0 0:31:19.290	0,616	-0,688	1,651	-11,658	-10,803	-1,892	4,872	-37,057	22,324	-48,158	62,258	41,300	36,00															
22:35:27.822	COM3_115200	2000-0-0 0:26:8.165	0,354	0,612	1,304	0,610	-5,371	-8,362	-26,285	-45,654	105,359	-45,467	26,100	59,350	38,74															
22:35:27.822	COM8_115200	2000-0-0 0:31:19.310	0,604	-0,689	1,640	-11,780	-7,751	-2,747	4,351	-36,996	22,209	-48,158	62,258	41,300	35,99															
22:35:27.868	COM8_115200	2000-0-0 0:31:19.330	0,595	-0,681	1,646	-13,245	-7,019	-2,258	3,807	-36,914	22,094	-48,158	62,258	41,300	36,00															
22:35:27.872	COM3_115200	2000-0-0 0:26:8.185	0,350	0,583	1,294	0,305	-8,301	-10,742	-25,400	-45,544	104,930	-45,417	26,033	59,508	38,82															
22:35:27.875	COM8_115200	2000-0-0 0:31:19.350	0,603	-0,667	1,650	-14,954	-9,094	-0,366	3,219	-36,843	22,017	-48,158	62,258	41,300	36,04															
22:35:27.876	COM3_115200	2000-0-0 0:26:8.205	0,344	0,588	1,282	0,000	-8,545	-11,475	-24,532	-45,461	104,491	-45,142	26,000	59,775	38,74															
22:35:27.890	COM3_115200	2000-0-0 0:26:8.225	0,311	0,578	1,285	1,099	-6,531	-11,230	-23,648	-45,363	104,041	-44,858	25,908	59,858	38,73															
22:35:27.890	COM8_115200	2000-0-0 0:31:19.370	0,605	-0,667	1,668	-16,479	-13,733	0,183	2,587	-36,865	21,962	-48,158	62,258	41,300	36,03															
22:35:27.905	COM3_115200	2000-0-0 0:26:8.245	0,281	0,585	1,276	1,831	-2,136	-9,460	-22,758	-45,176	103,574	-44,567	25,783	59,917	38,80															
22:35:27.905	COM8_115200	2000-0-0 0:31:19.390	0,608	-0,666	1,667	-15,320	-13,489	1,892	1,956	-36,909	21,945	-48,158	62,258	41,300	36,04															
22:35:27.921	COM3_115200	2000-0-0 0:26:8.265	0,308	0,613	1,276	2,625	-2,136	-8,423	-21,874	-44,945	103,140	-44,308	25,725	60,000	38,72															
22:35:27.921	COM8_115200	2000-0-0 0:31:19.410	0,615	-0,666	1,671	-14,221	-12,756	3,113	1,329	-36,953	21,962	-48,158	62,258	41,300	35,97															
22:35:27.937	COM3_115200	2000-0-0 0:26:8.285	0,320	0,610	1,275	2,502	0,061	-7,263	-21,006	-44,681	102,722	-44,075	25,692	60,125	38,70															
22:35:27.952	COM8_115200	2000-0-0 0:31:19.430	0,584	-0,669	1,649	-9,766	-5,432	5,188	0,747	-36,892	22,028	-48,158	62,258	41,300	36,11															
22:35:27.952	COM3_115200	2000-0-0 0:26:8.305	0,332	0,629	1,266	1,709	1,587	-6,653	-20,171	-44,368	102,316	-43,917	25,625	60,075	38,73															
22:35:27.968	COM8_115200	2000-0-0 0:31:19.450	0,616	-0,674	1,623	-7,263	-6,409	6,226	0,225	-36,771	22,132	-48,158	62,258	41,300	36,04															
22:35:27.983	COM8_115200	2000-0-0 0:31:19.470	0,612	-0,690	1,592	-6,897	-7,874	5,493	-0,280	-36,700	22,242	-48,158	62,258	41,300	36,05															
22:35:27.999	COM3_115200	2000-0-0 0:26:8.325	0,326	0,620	1,255	2,441	1,221	-5,005	-19,352	-44,044	101,937	-43,817	25,592	59,917	38,75															
22:35:28.015	COM8_115200	2000-0-0 0:31:19.490	0,603	-0,694	1,593	-4,761	-4,822	3,174	-0,731	-36,595	22,302	-48,158	62,258	41,300	36,09															
22:35:28.015	COM3_115200	2000-0-0 0:26:8.345	0,293	0,604	1,259	3,601	3,601	-0,854	-18,589	-43,676	101,651	-43,725	25,542	59,950	38,70															
22:35:28.046	COM8_115200	2000-0-0 0:31:19.510	0,601	-0,696	1,611	-3,662	-5,920	1,038	-1,110	-36,486	22,308	-48,158	62,258	41,300	35,98															
22:35:28.046	COM3_115200	2000-0-0 0:26:8.365	0,310	0,617	1,266	3,906	2,502	1,953	-17,886	-43,281	101,464	-43,667	25,517	59,992	38,74															
22:35:28.062	COM3_115200	2000-0-0 0:26:8.385	0,316	0,636	1,277	4,333	1,892	2,258	-17,221	-42,891	101,327	-43,692	25,467	60,183	38,77															
22:35:28.062	COM8_115200	2000-0-0 0:31:19.530	0,609	-0,708	1,616	-2,258	-3,967	-1,343	-1,428	-36,365	22,264	-48,158	62,258	41,300	36,08															
22:35:28.062	COM8_115200	2000-0-0 0:31:19.550	0,619	-0,717	1,614	-3,113	-1,282	-5,066	-1,703	-36,216	22,143	-48,158	62,258	41,300	36,00															
22:35:28.062	COM3_115200	2000-0-0 0:26:8.405	0,357	0,631	1,280	5,005	1,953	1,587	-16,540	-42,506	101,173	-43,717	25,500	60,108	38,73															
22:35:28.077	COM3_115200	2000-0-0 0:26:8.425	0,356	0,622	1,283	6,775	5,676	0,977	-15,826	-42,100	101,014	-43,742	25,617	60,067	38,69															
22:35:28.093	COM8_115200	2000-0-0 0:31:19.570	0,599	-0,684	1,566	-3,845	5,432	-6,531	-1,939	-35,936	21,940	-48,158	62,258	41,300	36,00															
22:35:28.093	COM3_115200	2000-0-0 0:26:8.445	0,364	0,615	1,272	7,813	9,888	1,587	-15,079	-41,594	100,838	-43,817	25,883	60,075	38,72															
22:35:28.109	COM8_115200	2000-0-0 0:31:19.590	0,588	-0,682	1,581	-7,141	8,240	-7,141	-2,208	-35,585	21,720	-48,158	62,258	41,300	35,98															
22:35:28.124	COM3_115200	2000-0-0 0:26:8.465	0,322	0,630	1,275	7,568	6,531	2,075	-14,365	-41,122	100,695	-43,908	26,100	59,942	38,75															
22:35:28.124	COM8_115200	2000-0-0 0:31:19.610	0,635	-0,670	1,603	-12,878	3,174	-6,042	-2,582	-35,272	21,511	-48,158	62,258	41,300	36,01															
22:35:28.140	COM3_115200	2000-0-0 0:26:8.485	0,323	0,632	1,290	9,094	1,770	0,122	-13,634	-40,732	100,552	-44,050	26,300	60,133	38,72															
22:35:28.140	COM8_115200	2000-0-0 0:31:19.630	0,624	-0,689	1,618	-17,090	1,160	-7,202	-3,060	-35,068	21,313	-48,158	62,258	41,300	36,00															
22:35:28.155	COM3_115200	2000-0-0 0:26:8.505	0,298	0,575	1,281	11,902	1,892	-1,770	-12,843	-40,408	100,377	-44,217	26,550	60,175	38,77															
22:35:28.171	COM8_115200	2000-0-0 0:31:19.650	0,551	-0,667	1,614	-14,282	10,315	-10,254	-3,483	-34,744	21,039	-48,158	62,258	41,300	35,99															
22:35:28.171	COM3_115200	2000-0-0 0:26:8.525	0,338	0,590	1,253	11,963	2,930	-2,563	-12,025	-40,040	100,173	-44,400	26,892	60,225	38,76															
22:35:28.187	COM8_115200	2000-0-0 0:31:19.670	0,545	-0,639	1,617	-12,451	11,780	-8,789	-3,834	-34,316	20,731	-48,158	62,258	41,300	35,99															
22:35:28.202	COM3_115200	2000-0-0 0:26:8.545	0,347	0,613	1,255	12,573	1,770	-3,174	-11,223	-39,710	99,981	-44,483	27,175	60,300	38,69															
22:35:28.202	COM8_115200	2000-0-0 0:31:19.690	0,617	-0,621	1,614	-13,611	1,099	-3,113	-4,252	-34,036	20,561	-48,158	62,258	41,300	35,93															
22:35:28.218	COM3_115200	2000-0-0 0:26:8.565	0,351	0,605	1,279	14,587	4,150	-3,296	-10,399	-39,353	99,789	-44,550	27,433	60,508	38,80															
22:35:28.218	COM8_115200	2000-0-0 0:31:19.710	0,618	-0,641	1,644	-9,277	2,747	-1,831	-4,664	-33,821	20,451	-48,158	62,258	41,300	35,99															
22:35:28.234	COM3_115200	2000-0-0 0:26:8.585	0,297	0,581	1,278	15,259	7,690	-1,892	-9,553	-38,936	99,602	-44,642	27,675	60,575	38,76															
22:35:28.249	COM8_115200	2000-0-0 0:31:19.730	0,616	-0,655	1,597	-5,676	8,179	-2,930	-4,971	-33,514	20,330	-48,158	62,258	41,300	35,96															
22:35:28.265	COM3_115200	2000-0-0 0:26:8.605	0,313	0,547	1,263	15,137	6,653	-0,305	-8,751	-38,496	99,459	-44,825	27,950	60,592	38,76															
22:35:28.281	COM8_115200	2000-0-0 0:31:19.750	0,610	-0,673	1,629	-4,395	9,216	-3,540	-5,213	-33,162	20,176	-48,158	62,258	41,300	36,00															
22:35:28.281	COM3_115200	2000-0-0 0:26:8.625	0,370	0,575	1,242	13,489	7,874	0,244	-8,015	-38,046	99,366	-44,933	28,325	60,767	38,76															
22:35:28.281	COM8_115200	2000-0-0 0:31:19.770	0,626	-0,622	1,601	-6,836	1,587	-2,869	-5,488	-32,866	20,056	-48,158	62,258	41,300	36,03															
22:35:28.296	COM3_115200	2000-0-0 0:26:8.645	0,368	0,583	1,232	13,733	5,554	-0,488	-7,295	-37,645	99,272	-45,017	28,725	60,792	38,78															
22:35:28.312	COM8_115200	2000-0-0 0:31:19.790	0,622	-0,632	1,583	-4,761	3,052	-2,014	-5,768	-32,646	19,946	-48,158	62,258	41,300	36,04															
22:35:28.312	COM3_115200	2000-0-0 0:26:8.665	0,335	0,573	1,212	16,113	8,606	-0,122	-6,548	-37,216	99,179	-45,167	29,183	60,775	38,72															
22:35:28.327	COM8_115200	2000-0-0 0:31:19.810	0,661	-0,622	1,577	-4,028	7,019	-1,648	-6,021	-32,382	19,830	-48,158	62,258	41,300	36,01															
22:35:28.343	COM3_115200	2000-0-0 0:26:8.685	0,347	0,546	1,226	17,639	11,169	2,075	-5,795	-36,733	99,130	-45,342	29,650	61,050	38,81															
22:35:28.343	COM8_115200	2000-0-0 0:31:19.830	0,630	-0,633	1,568	-4,272	9,644	-4,028	-6,229	-32,047	19,655	-48,158	62,258	41,300	35,99															
22:35:28.359	COM3_115200	2000-0-0 0:26:8.705	0,381	0,555	1,209	17,944	10,315	4,700	-5,081	-36,233	99,152	-45,550	30,092	61,167	38,77															
22:35:28.374	COM8_115200	2000-0-0 0:31:19.850	0,661	-0,672	1,590	-5,188	11,841	-6,531	-6,427	-31,679	19,418	-48,158	62,258	41,300	35,99															
22:35:28.405	COM8_115200	2000-0-0 0:31:19.870	0,661	-0,604	1,583	-7,568	10,315	-6,592	-6,652	-31,328	19,193	-48,158	62,258	41,300	35,99															
22:35:28.405	COM8_115200	2000-0-0 0:31:19.890	0,607	-0,641	1,518	-4,883	14,221	-8,911	-6,844	-30,943	18,907	-48,158	62,258	41,300	35,99															
22:35:28.405	COM3_115200	2000-0-0 0:26:8.725	0,384	0,548	1,210	18,188	3,784	2,930	-4,373	-35,837	99,179	-45,800	30,575	61,292	38,75															
22:35:28.437	COM8_115200	2000-0-0 0:31:19.910	0,698	-0,632	1,529	-8,911	-1,404	-6,287	-7,070	-30,723	18,660	-48,158	62,258	41,300	36,02															
22:35:28.437	COM3_115200	2000-0-0 0:26:8.745	0,353	0,533	1,208	17,456	4,883	0,916	-3,664	-35,497	99,168	-46,033	31,058	61,433	38,73															
22:35:28.437	COM3_115200	2000-0-0 0:26:8.765	0,406	0,542	1,257	12,573	4,700	0,793	-3,016	-35,145	99,152	-46,258	31,500	61,500	38,73															
22:35:28.437	COM3_115200	2000-0-0 0:26:8.785	0,392	0,500	1,198	4,028	5,310	-3,418	-2,494	-34,805	99,086	-46,442	31,925	61,475	38,77															
22:35:28.452	COM8_115200	2000-0-0 0:31:19.930	0,671	-0,637	1,559	-9,033	-7,385	-4,761	-7,394	-30,740	18,506	-48,158	62,258	41,300	36,00															
22:35:28.452	COM3_115200	2000-0-0 0:26:8.805	0,352	0,545	1,164	-1,648	-2,380	-4,211	-2,098	-34,557	98,970	-46,608	32,217	61,267	38,75															
22:35:28.468	COM8_115200	2000-0-0 0:31:19.950	0,729	-0,599	1,587	-5,859	-10,437	-8,789	-7,635	-30,795	18,320	-48,158	62,258	41,300	36,00															
22:35:28.499	COM8_115200	2000-0-0 0:31:19.970	0,710	-0,617	1,596	-4,089	-17,578	-16,724	-7,767	-31,009	18,001	-48,158	62,258	41,300	35,96															
22:35:28.515	COM3_115200	2000-0-0 0:26:8.825	0,303	0,538	1,171	-2,930	-11,475	0,305	-1,802	-34,492	98,921	-46,708	32,392	61,325	38,76															
22:35:28.515	COM8_115200	2000-0-0 0:31:19.990	0,677	-0,625	1,628	-3,052	-20,935	-24,231	-7,778	-31,333	17,512	-48,158	62,258	41,300	35,99															
22:35:28.515	COM3_115200	2000-0-0 0:26:8.845	0,270	0,478	1,164	-1,648	-21,973	5,493	-1,549	-34,618	98,970	-46,583	32,475	61,417	38,76															
22:35:28.532	COM3_115200	2000-0-0 0:26:8.865	0,331	0,505	1,171	-0,366	-26,062	7,385	-1,346	-34,849	99,130	-46,292	32,567	61,558	38,73															
22:35:28.537	COM8_115200	2000-0-0 0:31:20.010	0,692	-0,616	1,640	-5,249	-27,283	-26,611	-7,751	-31,767	16,930	-48,158	62,258	41,300	36,04															
22:35:28.547	COM3_115200	2000-0-0 0:26:8.885	0,417	0,545	1,196	2,686	-24,231	7,507	-1,115	-35,123	99,316	-45,833	32,600	61,833	38,72															
22:35:28.555	COM8_115200	2000-0-0 0:31:20.030	0,633	-0,616	1,624	-5,615	-26,306	-26,550	-7,745	-32,245	16,353	-48,158	62,258	41,300	35,93															
22:35:28.566	COM3_115200	2000-0-0 0:26:8.905	0,351	0,609	1,116	10,986	-11,963	11,047	-0,780	-35,211	99,525	-45,408	32,792	61,983	38,73															
22:35:28.572	COM8_115200	2000-0-0 0:31:20.050	0,698	-0,631	1,598	-7,019	-23,682	-25,024	-7,756	-32,662	15,787	-48,158	62,258	41,300	36,02															
22:35:28.588	COM3_115200	2000-0-0 0:26:8.925	0,401	0,597	1,176	22,461	-11,597	8,789	-0,214	-35,173	99,717	-45,033	33,033	62,167	38,74															
22:35:28.588	COM8_115200	2000-0-0 0:31:20.070	0,739	-0,632	1,573	-10,803	-22,644	-25,024	-7,828	-33,047	15,244	-48,158	62,258	41,300	36,06															
22:35:28.588	COM3_115200	2000-0-0 0:26:8.945	0,439	0,508	1,208	30,396	0,000	10,986	0,511	-35,052	99,954	-44,700	33,475	62,392	38,78															
22:35:28.619	COM8_115200	2000-0-0 0:31:20.090	0,731	-0,645	1,509	-14,343	-12,817	-29,480	-7,921	-33,294	14,606	-48,158	62,258	41,300	35,98															
22:35:28.635	COM8_115200	2000-0-0 0:31:20.110	0,756	-0,619	1,474	-19,897	-8,423	-35,278	-8,036	-33,448	13,826	-48,158	62,258	41,300	35,98															
22:35:28.635	COM3_115200	2000-0-0 0:26:8.965	0,498	0,514	1,175	34,851	9,888	15,442	1,291	-34,689	100,261	-44,533	34,200	62,700	38,78															
22:35:28.635	COM3_115200	2000-0-0 0:26:8.985	0,486	0,547	1,120	41,382	12,573	19,287	2,104	-34,239	100,695	-44,625	35,092	63,000	38,76															
22:35:28.650	COM8_115200	2000-0-0 0:31:20.130	0,814	-0,609	1,446	-23,193	-0,061	-40,405	-8,157	-33,486	12,892	-48,158	62,258	41,300	36,00															
22:35:28.650	COM3_115200	2000-0-0 0:26:9.005	0,468	0,527	1,093	50,232	14,221	26,062	3,005	-33,794	101,255	-44,800	36,167	63,258	38,69															
22:35:28.666	COM8_115200	2000-0-0 0:31:20.150	0,814	-0,590	1,433	-23,804	4,211	-48,035	-8,185	-33,420	11,783	-48,158	62,258	41,300	36,00															
22:35:28.682	COM3_115200	2000-0-0 0:26:9.025	0,448	0,466	1,082	58,350	17,395	33,447	3,966	-33,311	102,003	-45,108	37,508	63,583	38,79															
22:35:28.697	COM8_115200	2000-0-0 0:31:20.170	0,877	-0,581	1,421	-27,710	5,066	-56,641	-8,185	-33,365	10,475	-48,158	62,258	41,300	36,01															
22:35:28.697	COM3_115200	2000-0-0 0:26:9.045	0,493	0,470	1,054	61,096	20,935	41,016	4,905	-32,794	102,953	-45,533	39,108	63,742	38,78															
22:35:28.713	COM8_115200	2000-0-0 0:31:20.190	0,800	-0,578	1,440	-29,785	9,827	-66,040	-8,119	-33,300	8,943	-48,158	62,258	41,300	35,97															
22:35:28.713	COM3_115200	2000-0-0 0:26:9.065	0,488	0,451	1,000	67,749	17,456	46,021	5,872	-32,344	104,024	-46,075	40,992	63,967	38,76															
22:35:28.728	COM8_115200	2000-0-0 0:31:20.210	0,848	-0,547	1,460	-28,625	15,869	-74,829	-7,899	-33,118	7,163	-48,158	62,258	41,300	36,03															
22:35:28.744	COM3_115200	2000-0-0 0:26:9.085	0,423	0,460	1,000	74,585	16,541	50,293	6,905	-31,965	105,216	-46,750	43,142	64,133	38,72															
22:35:28.744	COM8_115200	2000-0-0 0:31:20.230	0,872	-0,504	1,490	-33,630	9,277	-78,857	-7,690	-33,003	5,268	-48,158	62,258	41,300	35,92															
22:35:28.791	COM8_115200	2000-0-0 0:31:20.250	0,815	-0,462	1,422	-36,560	13,733	-84,229	-7,487	-32,915	3,263	-48,158	62,258	41,300	36,00															
22:35:28.791	COM8_115200	2000-0-0 0:31:20.270	0,891	-0,460	1,464	-38,452	15,808	-87,036	-7,284	-32,772	1,165	-48,158	62,258	41,300	35,98															
22:35:28.791	COM3_115200	2000-0-0 0:26:9.105	0,489	0,389	1,071	82,703	5,676	51,025	8,069	-31,767	106,430	-47,442	45,617	64,158	38,79															
22:35:28.807	COM3_115200	2000-0-0 0:26:9.125	0,473	0,356	1,083	85,022	10,193	49,622	9,311	-31,652	107,633	-47,942	48,350	64,283	38,73															
22:35:28.807	COM3_115200	2000-0-0 0:26:9.145	0,568	0,341	1,074	87,402	15,564	50,354	10,563	-31,432	108,853	-48,408	51,267	64,475	38,77															
22:35:28.822	COM3_115200	2000-0-0 0:26:9.165	0,546	0,304	1,035	90,881	25,391	53,772	11,805	-31,119	110,154	-48,825	54,292	64,475	38,73															
22:35:28.822	COM8_115200	2000-0-0 0:31:20.290	0,859	-0,403	1,439	-42,786	29,968	-88,989	-7,108	-32,443	-1,005	-48,158	62,258	41,300	36,00															
22:35:28.838	COM8_115200	2000-0-0 0:31:20.310	0,882	-0,434	1,445	-40,771	32,532	-92,957	-6,888	-31,998	-3,268	-48,158	62,258	41,300	35,99															
22:35:28.838	COM8_115200	2000-0-0 0:31:20.330	0,853	-0,353	1,513	-42,114	26,672	-94,238	-6,652	-31,564	-5,570	-48,158	62,258	41,300	36,05															
22:35:28.853	COM3_115200	2000-0-0 0:26:9.185	0,536	0,311	0,978	95,520	38,574	58,899	13,008	-30,580	111,665	-49,408	57,542	64,333	38,70															
22:35:28.869	COM8_115200	2000-0-0 0:31:20.350	0,869	-0,296	1,503	-49,133	17,517	-91,431	-6,570	-31,306	-7,806	-48,158	62,258	41,300	36,00															
22:35:28.869	COM3_115200	2000-0-0 0:26:9.205	0,206	0,258	1,013	102,539	31,006	61,401	14,293	-30,135	113,242	-50,025	61,000	63,975	38,72															
22:35:28.885	COM3_115200	2000-0-0 0:26:9.225	0,423	0,158	1,081	106,384	3,723	49,377	15,771	-30,009	114,576	-50,592	64,525	63,375	38,76															
22:35:28.895	COM8_115200	2000-0-0 0:31:20.370	0,841	-0,240	1,522	-50,964	20,630	-93,018	-6,564	-31,135	-10,031	-48,158	62,258	41,300	35,97															
22:35:28.904	COM3_115200	2000-0-0 0:26:9.245	0,503	0,103	1,060	108,643	-19,226	45,837	17,457	-30,482	115,538	-51,000	68,208	62,883	38,80															
22:35:28.906	COM8_115200	2000-0-0 0:31:20.390	0,856	-0,222	1,501	-55,115	23,010	-92,407	-6,592	-30,872	-12,261	-48,158	62,258	41,300	36,08															
22:35:28.922	COM3_115200	2000-0-0 0:26:9.265	0,493	0,127	1,087	109,009	-11,047	47,546	19,100	-30,965	116,499	-50,967	71,942	62,375	38,74															
22:35:28.922	COM8_115200	2000-0-0 0:31:20.410	0,788	-0,202	1,513	-55,542	21,057	-91,675	-6,663	-30,630	-14,469	-48,158	62,258	41,300	36,00															
22:35:28.938	COM3_115200	2000-0-0 0:26:9.285	0,449	0,104	1,076	110,657	3,418	47,852	20,693	-31,223	117,543	-50,658	75,575	61,850	38,75															
22:35:28.953	COM8_115200	2000-0-0 0:31:20.430	0,804	-0,146	1,480	-62,134	10,254	-88,867	-6,833	-30,520	-16,617	-48,158	62,258	41,300	35,99															
22:35:28.969	COM8_115200	2000-0-0 0:31:20.450	0,857	-0,130	1,533	-65,552	0,488	-87,097	-7,152	-30,646	-18,655	-48,158	62,258	41,300	35,99															
22:35:28.969	COM3_115200	2000-0-0 0:26:9.305	0,385	0,035	1,068	111,694	11,292	45,959	22,220	-31,273	118,680	-50,300	79,317	61,000	38,76															
22:35:28.984	COM3_115200	2000-0-0 0:26:9.325	0,418	-0,026	1,121	113,403	-10,498	41,748	23,851	-31,536	119,581	-49,892	82,900	60,142	38,70															
22:35:28.984	COM8_115200	2000-0-0 0:31:20.470	0,874	-0,091	1,494	-66,956	7,019	-83,435	-7,493	-30,740	-20,665	-48,158	62,258	41,300	35,97															
22:35:29.000	COM3_115200	2000-0-0 0:26:9.345	0,428	-0,016	1,167	109,375	-7,019	40,527	25,433	-31,959	120,410	-49,400	86,525	59,258	38,73															
22:35:29.000	COM8_115200	2000-0-0 0:31:20.490	0,654	-0,070	1,470	-65,063	11,047	-86,670	-7,822	-30,767	-22,681	-48,158	62,258	41,300	35,99															
22:35:29.031	COM3_115200	2000-0-0 0:26:9.365	0,424	-0,072	1,159	106,689	0,610	38,574	26,900	-32,217	121,262	-48,850	90,058	58,225	38,73															
22:35:29.031	COM8_115200	2000-0-0 0:31:20.510	0,795	0,006	1,540	-70,129	1,343	-81,299	-8,141	-30,866	-24,675	-48,158	62,258	41,300	36,05															
22:35:29.031	COM3_115200	2000-0-0 0:26:9.385	0,446	-0,092	1,164	104,431	0,305	39,001	28,262	-32,448	122,124	-48,208	93,583	57,025	38,77															
22:35:29.047	COM8_115200	2000-0-0 0:31:20.530	0,936	-0,014	1,536	-74,646	-5,310	-73,608	-8,657	-31,119	-26,466	-48,158	62,258	41,300	35,94															
22:35:29.063	COM3_115200	2000-0-0 0:26:9.405	0,318	-0,136	1,090	103,516	2,380	37,964	29,553	-32,673	122,992	-47,567	96,825	55,650	38,70															
22:35:29.063	COM8_115200	2000-0-0 0:31:20.550	0,781	-0,003	1,491	-68,848	8,972	-76,904	-9,141	-31,240	-28,218	-48,158	62,258	41,300	36,00															
22:35:29.078	COM3_115200	2000-0-0 0:26:9.425	0,397	-0,193	1,157	104,065	-7,629	35,034	30,877	-32,937	123,739	-46,942	99,858	54,275	38,77															
22:35:29.078	COM8_115200	2000-0-0 0:31:20.570	0,783	0,028	1,465	-67,688	12,207	-78,735	-9,448	-31,234	-30,130	-48,158	62,258	41,300	35,97															
22:35:29.094	COM3_115200	2000-0-0 0:26:9.445	0,370	-0,245	1,179	105,103	-10,864	31,128	32,267	-33,322	124,338	-46,233	102,925	52,683	38,77															
22:35:29.109	COM8_115200	2000-0-0 0:31:20.590	0,753	0,093	1,585	-69,092	-0,916	-77,271	-9,811	-31,371	-31,932	-48,158	62,258	41,300	35,98															
22:35:29.141	COM8_115200	2000-0-0 0:31:20.610	0,796	0,154	1,570	-71,411	-7,996	-72,571	-10,228	-31,729	-33,662	-48,158	62,258	41,300	36,00															
22:35:29.141	COM8_115200	2000-0-0 0:31:20.630	0,867	0,124	1,542	-69,641	-4,822	-70,801	-10,657	-32,086	-35,294	-48,158	62,258	41,300	35,96															
22:35:29.156	COM3_115200	2000-0-0 0:26:9.465	0,434	-0,208	1,192	102,051	-2,747	30,273	33,563	-33,607	124,953	-45,483	105,992	50,933	38,72															
22:35:29.172	COM8_115200	2000-0-0 0:31:20.650	0,797	0,190	1,436	-69,519	9,888	-70,801	-10,997	-32,168	-36,974	-48,158	62,258	41,300	35,89															
22:35:29.187	COM3_115200	2000-0-0 0:26:9.485	0,370	-0,281	1,123	101,685	6,165	25,879	34,777	-33,739	125,618	-44,658	108,875	49,192	38,76															
22:35:29.203	COM8_115200	2000-0-0 0:31:20.670	0,700	0,242	1,540	-72,021	1,526	-74,646	-11,343	-32,272	-38,732	-48,158	62,258	41,300	35,94															
