Time	COM	Chip Time()	Acceleration X(g)	Acceleration Y(g)	Acceleration Z(g)	Angular velocity X(/s)	Angular velocity Y(/s)	Angular velocity Z(/s)	Angle X()	Angle Y()	Angle Z()	Magnetic field X(?t)	Magnetic field Y(?t)	Magnetic field Z(?t)	Temperature(?)	Pressure(Pa)	Height(m)	Longitude()	Latitude()	GPS ground speed(km)	GPS course()	GPS height(m)	Number of satellites()	Position location()	Horizontal position()	Vertical position()	Quaternions 0()	Quaternions 1()	Quaternions 2()	Quaternions 3()
02:54:20.051	COM3_115200	2000-0-0 4:45:37.945	0,328	-0,933	2,022	-1,770	5,249	1,038	-26,049	-9,503	-36,365	11,400	67,658	-52,142	39,73															
02:54:20.051	COM8_115200	2000-0-0 4:50:11.430	0,224	0,967	1,841	2,747	-5,127	1,709	28,158	-7,866	-155,704	-48,158	62,258	41,300	37,27															
02:54:20.066	COM8_115200	2000-0-0 4:50:11.450	0,193	0,982	1,829	3,418	-5,493	2,380	28,224	-7,949	-155,709	-48,158	62,258	41,300	37,39															
02:54:20.082	COM3_115200	2000-0-0 4:45:37.965	0,279	-0,956	2,016	-1,648	5,127	1,038	-26,071	-9,371	-36,398	11,400	67,658	-52,142	39,76															
02:54:20.113	COM8_115200	2000-0-0 4:50:11.470	0,215	0,981	1,824	2,563	-6,775	2,808	28,279	-8,064	-155,720	-48,158	62,258	41,300	37,42															
02:54:20.113	COM8_115200	2000-0-0 4:50:11.490	0,221	0,975	1,816	3,357	-6,042	2,686	28,334	-8,168	-155,731	-48,158	62,258	41,300	37,33															
02:54:20.113	COM3_115200	2000-0-0 4:45:37.985	0,301	-0,955	2,029	2,441	2,258	2,502	-26,038	-9,283	-36,387	11,400	67,658	-52,142	39,82															
02:54:20.160	COM8_115200	2000-0-0 4:50:11.510	0,222	0,974	1,812	3,723	-5,432	1,709	28,400	-8,262	-155,742	-48,158	62,258	41,300	37,36															
02:54:20.160	COM8_115200	2000-0-0 4:50:11.530	0,208	0,971	1,812	1,770	-5,554	0,854	28,449	-8,339	-155,770	-48,158	62,258	41,300	37,49															
02:54:20.160	COM3_115200	2000-0-0 4:45:38.005	0,314	-0,948	2,030	1,465	5,981	2,258	-25,994	-9,157	-36,381	11,400	67,658	-52,142	39,70															
